SKIS,-0.11,-0.09,-0.14,-0.1,0.01,-0.17
PEGA,-0.11,-0.04,-0.02,-0.15,-0.1,-0.1
PENN,-0.17,-0.14,-0.1,0.0,-0.07,-0.07
PVAC,-1.34,-6.64,-0.31,-0.11,-0.11
PFLT,1.43,0.5,4.3,1.92,3.35,3.01
PNNT,1.92,-0.08,-0.98,-0.06,-0.18,0.71
PEP,-0.06,-0.08,-0.06,-0.08,0.05,0.05
PRCP,-0.05,0.07,-0.25,0.05,0.0,0.02
PRFT,-0.02,-0.05,-0.09,-0.07,-0.09,-0.09
DCIX,-1.65,-0.41,-0.56,-4.15,0.71,-2.48
PFMT,-0.1,-0.1,-0.11,-0.21,-0.12,0.04
PERI,-0.18,-0.07,-0.39,-0.1,-0.4,-0.27
PESI,-0.45,0.0,0.0,-0.25,-0.08,0.0
PPIH,0.07,-0.02,-0.01,-0.08,-0.11
PETQ,-0.11,-0.11,-0.01,-0.03,0.02,0.02
PETS,0.02,-0.07,0.0,-0.09,0.0,0.02
PFSW,-0.05,-0.07,-0.1,-0.06,-0.05,-0.06
PGTI,-0.02,-0.02,-0.05,-0.02,-0.07,-0.07
PAHC,-0.0,-0.01,0.06,-0.04,-0.01,0.03
PLAB,-0.15,-0.17,-0.16,-0.19,-0.17,-0.07
PICO,0.11,0.27,-0.12,-0.04,0.28,-0.5
PIRS,-0.5,-1.0,-0.33,-1.5,-2.72,-0.26
PPC,-0.04,-0.04,-0.04,-0.01,-0.02,-0.02
PME,-0.24,0.22,-0.38,-0.43,-0.6,0.09
PPSI,0.02,-0.0,-0.02,0.07,-0.1,-0.13
PXLW,-0.2,-0.12,-0.17,-0.2,-0.08,-0.08
PLYA,-0.08,-0.08,-0.08,-0.11,-0.15,-0.15
PLXS,-0.0,0.01,-0.02,-0.02,-0.02,0.06
PLUG,-0.73,-0.09,-0.31,-0.65,-0.11,-0.11
PSTI,-0.11,-0.11,-1.33,-1.33,-1.33,-1.33
PLXP,-1.33,-1.33,-1.33,-2.0,10.0,10.0
PNTR,10.0
PCOM,0.05,-0.06,-0.04,-0.04,-0.03,-0.03
POLA,-0.03,-0.03,0.2,0.14,0.13,0.17
POOL,-0.0,-0.01,-0.01,0.01,0.04,0.04
POPE,-0.07,0.03,0.06,0.06,-0.32,-0.32
PTLA,-3.6,-1.67,-2.03,-2.65,-0.6,-0.6
PBPB,-0.07,-0.09,-0.09,-0.11,-0.09
PCH,-0.07,-0.07,-0.15,-0.11,-0.06,-0.06
POWL,0.03,-0.01,-0.1,-0.12,0.05,0.0
POWI,-0.07,-0.15,-0.13,-0.12,-0.03,-0.03
PRAA,-0.1,-0.02,-0.02,0.2,-0.02,-0.02
PRAH,-0.04,-0.04,-0.05,-0.06,-0.06,-0.06
PRPO,-0.29,0.0,-10.5,-2.0,-7.0,-4.0
AIPT,-4.0,-4.0,2.0,2.0,-4.0,-5.0
PLPC,-0.03,-0.04,-0.03,-0.06,0.01,0.01
PINC,-0.37,-0.32,-0.28,-0.19,-0.29,-0.23
LENS,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23
PSDO,-0.23,-0.23,-0.01,-0.03,-0.02,0.01
PRGX,-0.09,-0.11,-0.12,-0.06,-0.06,-0.02
PSMT,-0.02,-0.01,-0.02,-0.01,-0.01,-0.03
PNRG,-0.19,-0.23,-0.45,-0.13,0.02,-0.13
PRMW,-0.2,-0.09,-0.15,-0.08,-0.29,-0.29
PRIM,0.01,-0.01,-0.02,-0.05,-0.02,-0.02
PDEX,0.0,0.08,0.05,0.09,-0.05,0.0
IPDN,-0.25,0.42,-0.77,0.12,-0.73,-0.67
PFIE,0.11,0.1,-0.26,-0.11,0.0,0.0
PGNX,-0.88,-0.23,0.11,-0.12,0.25,-0.38
PRGS,-0.18,-0.3,-0.39,-0.17,-0.21
PFPT,-0.43,-0.57,-0.55,-0.46,-0.4,-0.4
PRPH,-0.04,-0.23,-0.05,-0.14,4.5,0.23
PSEC,3.03,0.39,-1.45,-0.19,-0.99
PTGX,-0.99,-0.99,-0.99,-0.99,-2.05,0.65
PRTO,2.33,2.33,2.33,2.33,2.33,2.33
PTI,-1.4,-1.5,0.62,-1.4,-1.0,-1.0
PMD,-0.03,-0.11,-0.05,-0.07,-0.07,-0.07
PTC,-0.11,-0.11,-0.21,-0.11,-0.16,-0.15
PTCT,-1.48,-1.24,-0.46,-0.36,-0.38,-0.38
PULM,-0.38,-14.0,-15.0,-15.0,-15.0,-15.0
PBYI,-15.0,-15.0,-15.0,-4.29,-0.36,-0.36
PCYO,-0.0,-11.0,-11.0,-1.0,0.0,0.67
PRPL,0.67,0.67,0.67,-0.07,0.06,0.06
PXS,-0.18,-0.86,-0.24,-0.32,-0.3,-0.25
QADA,-0.07,-0.04,-0.05,-0.12,-0.06,-0.07
QADB,-0.07,-0.04,-0.05,-0.12,-0.06,-0.07
QGEN,-0.13,-0.15,-0.2,-0.17,-0.11,-0.11
QIWI,-0.24,0.02,0.35,-0.17,-0.02,-0.35
QRVO,-0.1,-0.06,-0.27,-0.26,-0.3,-0.27
QCOM,-0.03,-0.01,-0.07,-0.1,-0.39,-0.01
QBAK,0.08,-0.18,-0.11,0.0,0.08,0.08
QLYS,-0.08,-0.3,-0.25,-0.29,-0.24,-0.24
QTNA,-0.24,0.06,0.06,-0.03,0.15,0.15
QTRX,0.15,0.15,-0.25,-0.28,-0.22,-0.22
QTRH,-0.5,-0.33,-0.28,-0.44,-0.53,-0.53
QRHC,-0.21,-0.01,-0.06,-0.02,-0.03,-0.06
QUIK,-0.12,-0.07,-0.32,-0.36,-0.08,-0.25
QNST,-0.58,-0.09,-0.07,-0.1,0.1
QUMU,-0.15,0.52,-0.18,-0.06,-0.36,-0.16
QTNT,-0.3,-1.78,0.68,-1.32,-0.25
QRTEA,-0.07,-0.04,-0.08,-0.0,-0.03,-0.03
QRTEB,-0.07,-0.04,-0.08,-0.0,-0.03,-0.03
RRD,-0.05,-0.04,-0.09,-0.04,-0.03,-0.03
RARX,0.6,-0.5,-1.4,-1.4,-5.0,-5.0
RADA,-0.18,0.0,-0.2,0.0,0.0,-0.1
RDCM,0.05,-0.08,-0.16,-0.23,0.38,0.0
RDUS,0.0,0.0,0.0,-2.14,-0.16,-0.16
RDNT,-0.09,-0.08,-0.07,-0.1,-0.15,-0.17
RDWR,-0.06,-0.12,-0.09,-0.24,-0.18,-0.11
METC,-0.11,-0.11,-0.11,-0.8,-0.1,-0.02
RMBS,-0.17,0.46,-0.26,-0.36,-1.06,-1.06
RAND,3.0,1.33,-7.0,5.0,3.0,3.0
RPD,-0.39,-0.43,-0.37,-0.29,-0.25,-0.25
RAVE,-0.05,-0.08,-0.18,-0.11,0.4,0.25
RAVN,-0.03,-0.07,-0.14,-0.1,-0.01,-0.02
ROLL,0.03,-0.03,-0.03,-0.05,-0.06,-0.02
RICK,-0.07,-0.05,-0.09,-0.09,-0.02,-0.09
RCMT,0.02,-0.03,-0.06,-0.02,0.01,0.01
RDI,-0.06,-0.01,-0.02,-0.08,0.03,-0.06
RDIB,-0.06,-0.01,-0.02,-0.08,0.03,-0.06
RNWK,-0.08,-0.1,-0.11,0.06,-0.09,-0.09
RP,-0.2,-0.22,-0.21,-0.2,-0.24,-0.24
RETA,1.73,0.88,0.26,0.73,0.06,0.06
RCON,0.1,-0.31,-0.95,-0.62,-0.27,-0.03
REPH,-0.03,-0.1,-0.39,-0.46,-0.48,-0.48
RRGB,-0.08,-0.07,-0.07,-0.09,-0.1,-0.1
RRR,-0.28,-0.13,-0.16,-0.17,-0.16,-0.16
RDFN,-0.09,-0.04,-0.05,-0.05,-0.01,-0.01
RDHL,0.14,0.14,0.14,-0.25,-0.62,-0.62
REG,-0.17,-0.22,-0.2,-0.3,-0.32,-0.32
REGN,-0.14,-0.17,-0.12,-0.02,0.04,0.04
RGNX,-0.33,0.0,-2.8,-1.5,-0.02,-0.02
RGLS,0.45,-2.12,-0.29,-25.0,-25.0,-25.0
RELV,-0.03,0.02,0.0,-0.07,-0.02,-0.05
MARK,-1.5,-5.5,-1.07,-0.46,-1.38,-1.01
REGI,0.04,-0.17,-0.02,-0.04,-0.03,-0.03
RCII,0.02,-0.33,-0.15,-0.04,-0.08,-0.08
RGEN,-0.16,-0.07,0.04,0.08,-0.08,-0.08
REFR,-0.5,0.0,0.0,-0.5,-1.0,-1.0
RESN,-1.0,-1.0,-1.0,-1.0,-8.0,-9.0
RECN,-0.02,-0.01,-0.01,-0.02,0.01,0.01
HAIR,0.01,0.01,0.06,-0.38,0.05,0.38
ROIC,-0.29,-0.33,-0.35,-0.33,-0.3,-0.3
RETO,-0.3,-0.3,0.0,0.0,0.08,0.3
RTRX,-2.32,1.18,-0.34,-0.43,-0.48,-0.48
RVNC,-0.48,-0.48,-0.48,-0.48,-0.48
RVEN,-0.48,0.0,-0.4,-0.33,-0.25,-0.33
RVLT,-0.35,0.12,0.12,0.03,-0.31,-0.29
RWLK,-1.75,0.0,-0.83,-0.38,-1.0,-1.0
RFIL,0.0
RGCO,-0.03,-0.18,-0.15,-0.11,-0.11,-0.07
RBBN,-0.2,-0.16,-0.21,-0.13,-0.13,-0.13
RIBT,-0.29,-0.33,-0.1,-0.13,-0.08,-0.31
RELL,-0.04,0.03,0.05,-0.07,0.01,0.0
RIGL,-2.62,-0.97,0.35,0.0,-0.24,-0.24
RNET,-0.05,-0.08,-0.2,-0.23,-0.22,-0.12
RMNI,-0.12,-0.12,-0.4,-0.4,-0.38,-0.37
REDU,-0.37,-0.22,-0.36,-0.26,-0.41,-0.31
RMTI,0.04,-0.46,0.04,-0.15,-0.09,-0.21
RCKY,-0.01,-0.06,-0.09,-0.03,-0.01,-0.01
RMCF,-0.08,-0.05,-0.07,-0.05,-0.05,-0.08
ROKU,-0.08,-0.03,-0.03,-0.2,-0.03,-0.03
ROSE,-0.03,-0.03,-1.14,-1.14,-0.41,-0.48
ROSEU,-0.48,-0.48,-1.14,-1.14,-0.41,-0.48
ROST,-0.02,-0.04,-0.03,-0.03,-0.02,-0.02
RGLD,-0.35,-0.5,-0.69,-0.37,-0.96,-0.87
RTIX,-0.02,0.02,-0.11,0.01,-0.06,-0.06
RBCN,-0.71,-0.54,-2.54,-2.4,-3.2,-0.75
RMBL,-0.75,-0.75,-0.75,-0.75,0.14,0.02
RUSHA,-0.0,-0.03,-0.11,0.0,-0.01,-0.01
RUSHB,-0.0,-0.03,-0.11,0.0,-0.01,-0.01
RUTH,-0.08,-0.07,-0.07,-0.09,-0.12
RYAAY,-0.1,-0.15,-0.04,-0.09,-0.11,-0.08
SANW,0.35,-0.17,-0.07,-0.03,0.27,0.21
SBRA,-0.21,-0.18,-0.41,0.06,-0.13,-0.13
SABR,-0.04,0.01,-0.13,-0.12,-0.1,-0.1
SAEX,-0.1,-0.06,-0.06,-0.02,-0.28,-0.61
SGA,-0.09,-0.07,-0.12,-0.08,0.42,0.15
SAGE,0.15,0.15,0.15,0.15,-1.24,-1.24
SAIA,-0.04,-0.07,-0.08,-0.05,-0.09,-0.09
SALM,-0.14,-0.09,-0.11,-0.01,-0.1,-0.1
SAFM,-0.02,-0.03,-0.04,-0.04,-0.02,-0.03
SGMO,-0.43,-0.17,-0.32,-1.78,-1.25,-1.25
SANM,-0.02,0.03,-0.03,-0.02,-0.04,0.0
SNY,-0.1,-0.13,-0.09,0.03,-0.03,-0.03
SPNS,-0.04,-0.05,-0.11,-0.03,-0.03,-0.02
SRPT,-0.7,-71.0,-4.2,1.17,0.09,0.09
SVRA,0.09,0.09,0.09,0.09,0.09,0.09
SBAC,-0.46,-0.56,-0.41,-0.41,-0.43,-0.43
SCSC,0.01,-0.0,0.0,-0.01,0.0,-0.0
SMIT,-0.08,-0.0,-0.08,-0.08,0.07,0.14
SCHN,-0.05,-0.18,-0.09,-0.03,-0.0,-0.0
SCHL,-0.06,0.08,0.07,-0.05,-0.09,-0.08
SGMS,-0.25,-0.66,-0.27,-0.24,-0.21,-0.21
SCYX,-1.53,0.26,0.26,0.26,0.26,0.26
SEAC,-0.07,-0.12,-0.27,-0.5,0.0,0.18
SHIP,0.43,47.5,-0.36,-0.29,-0.08,-0.26
SHIPW,0.43,47.5,-0.36,-0.29,-0.08,-0.26
SPNE,-0.19,-0.17,-0.22,-0.17,-0.15,-0.15
SGEN,-0.06,0.04,-0.1,-0.01,-0.03,-0.03
EYES,-3.0,-6.0,0.11,-2.0,-0.62,-0.62
SECO,-0.62,-0.62,-0.05,0.08,0.08,0.07
SCWX,-0.17,-0.15,-0.18,-0.07,-0.06,-0.1
SNFCA,-0.13,-0.1,0.1,-0.1,-0.11,0.01
SEIC,-0.04,-0.04,-0.06,-0.04,-0.05,-0.05
SELB,-0.05,0.0,-0.5,-2.0,-2.0,-2.0
SLS,-24.0,0.67,0.67,0.67,0.67,0.67
LEDS,-0.57,-0.57,-1.8,-0.22,-0.29,-0.33
SMTC,-0.47,-0.14,-0.19,-0.12,-0.13,-0.21
SENEA,-0.03,-0.01,0.01,-0.01,-0.0,-0.05
SENEB,-0.03,-0.01,0.01,-0.01,-0.0,-0.05
SNES,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05
SNH,-0.23,-0.28,-0.27,-0.24,-0.09,-0.09
AIHS,-0.09,-0.09,-0.09,-0.09,-0.09,-8.0
SRTS,0.0,-0.33,0.1,0.07,-0.05,0.12
SQBG,-0.61,0.05,0.07,-0.28,-1.28,-1.19
MCRB,-1.19,-1.19,-6.18,-0.41,-1.29,-1.29
SREV,-0.26,-0.17,-0.14,-0.21,-0.12,-0.12
SGBX,-0.17,-0.17,-1.0,-0.8,-0.12
SGOC,0.03,0.21,-0.5,-0.8,-0.8,-0.8
SMED,0.07,-0.03,-0.03,0.0,-0.07,-0.05
SHSP,-0.14,-0.47,1.0,-0.08,-0.26,-0.26
SHEN,-0.25,-0.23,-0.3,-0.26,-0.35,-0.35
PIXY,-0.35,-0.35,-0.35,-0.35,-0.12,-0.18
SHLO,-0.01,0.0,-0.06,-0.07,-0.04,-0.04
TYHT,-0.03,0.12,-0.14,0.32,0.08
SCVL,-0.01,-0.03,-0.03,-0.04,-0.02,-0.03
SSTI,-0.03,-0.17,-0.56,-0.54,-0.06,-0.06
SFLY,-0.19,-0.16,-0.16,-0.18,-0.08,-0.08
SIEN,0.2,-0.13,-0.61,-0.29,-0.49,-0.32
SWIR,-0.12,-0.03,-0.05,0.01,-0.09,-0.09
SIFY,-0.06,-0.09,-0.13,-0.06,-0.06,-0.03
SGLB,-1.0,-2.0,-1.0,0.0,-2.0,-2.0
SGMA,0.0,0.02,-0.04,0.0,0.01,0.0
SLGN,-0.04,-0.04,-0.07,-0.03,-0.06,-0.06
SILC,0.21,-0.08,0.05,0.16,0.17,-0.05
SLAB,-0.16,-0.12,-0.1,-0.19,-0.1,-0.1
SIMO,-0.1,-0.09,-0.02,-0.03,-0.06,-0.02
SAMG,-0.22,-0.15,-0.16,-0.27,-0.19,-0.19
SSNT,-0.06,-0.05,0.0,0.03,-0.06,-0.08
SLP,0.0,-0.18,-0.17,0.0,-0.04,-0.08
SINA,-0.04,0.1,-0.34,-0.21,-0.33
SINO,-0.07,0.0,0.0,0.0,-0.06,0.07
SVA,0.01,0.13,-0.06,0.19,-0.2
SIRI,-0.18,-0.16,-0.19,-0.22,-0.12,-0.12
SITO,-0.5,-0.4,-0.19,0.0,-0.28,-0.23
SKYS,-0.69,-3.42,-0.11,0.71,-0.56,-0.49
SKYW,-0.1,-0.1,-0.21,-0.08,-0.12
SWKS,-0.14,-0.06,-0.03,-0.13,-0.09,-0.08
SNBR,-0.07,-0.05,-0.08,-0.07,-0.04,-0.04
SLM,0.86,0.41,0.47,0.4,0.45
SLMBP,0.86,0.41,0.47,0.4,0.45
SGH,0.45,-0.14,-0.07,-0.01,0.04,0.03
SND,-0.21,-0.54,-0.29,0.04,-0.15,-0.15
SMSI,-0.26,-0.14,-0.07,-0.11,0.0,-0.04
SMTX,-0.06,-0.04,-0.05,-0.04,0.01,0.05
SRAX,-0.67,-0.4,-0.13,-0.08,-0.13,1.47
SCKT,-0.06,0.0,0.06,0.52,-0.14,-0.29
SOHU,-0.3,-0.19,-0.29,-0.28,-0.4,-0.42
SLRC,-1.22,10.24,-0.25,3.19,-1.31,-1.31
SUNS,1.73,-2.12,-1.33,2.19,3.5,3.5
SEDG,-0.02,0.03,0.05,-0.09,-0.06,-0.06
SLNO,-1.0,-1.0,-1.0,-1.0
SLGL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
SNGX,-2.0,-0.71,-0.33,0.2,0.0,-0.17
SNOA,0.64,-0.07,-0.07,1.31,-0.12,-0.06
SORL,0.04,-0.04,-0.12,0.05,-0.03,-0.19
SRNE,-0.19,-1.5,-0.8,1.25,0.71,0.2
SOHO,-0.15,-0.13,-0.04,-0.1,-0.1,-0.13
SOHOB,-0.15,-0.13,-0.04,-0.1,-0.1,-0.1
SOHOO,-0.15,-0.13,-0.04,-0.1,-0.1,-0.13
SP,-0.02,-0.02,-0.02,-0.0,-0.01,-0.01
SGRP,0.0,0.01,-0.03,-0.01,-0.04,0.0
SPKE,-0.02,-0.12,-0.1,-0.06,-0.06,-0.06
SPKEP,-0.04,-0.02,-0.12,-0.1,-0.06,-0.06
ONCE,-34.0,0.0,-2.2,-8.17,-0.12,-0.12
SPAR,-0.01,-0.05,-0.02,-0.01,0.01,0.01
SPTN,-0.01,-0.02,-0.01,-0.01,-0.02,-0.02
SPPI,-0.22,-0.36,-0.2,-0.41,-0.53,-0.53
SPRO,-0.53,-0.53,-0.53,0.0,-0.5,-0.5
ANY,-0.5,-0.31,-0.32,-0.67,-0.21,-0.28
SPEX,-0.28,-0.28,-6.0,0.0,0.0,0.0
SPI,-1.0,0.55,-0.15,-1.24,-0.69,-0.7
SAVE,-0.02,-0.07,-0.09,-0.0,-0.11,-0.11
SPLK,-0.5,-0.71,-0.65,-0.59,-0.41,-0.39
SPOK,-0.1,0.24,-0.13,-0.18,-0.07,-0.07
SPWH,0.03,-0.01,-0.01,0.02,-0.02,0.01
SBPH,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0
SFM,-0.02,-0.03,-0.03,-0.03,-0.03,-0.03
SPSC,-0.11,-0.06,-0.07,-0.15,-0.12,-0.12
SSNC,-0.16,-0.19,-0.19,-0.08,-0.16,-0.16
SSLJ,-0.16,-0.16,-0.16,-0.4,-0.12,-0.12
SSRM,-0.65,-0.53,-0.22,-0.17,-0.13,-0.13
STAA,0.0,-0.06,-0.16,-0.05,-0.06,-0.06
STMP,-0.1,-0.23,-0.2,-0.1,-0.18,-0.18
SBUX,0.09,-0.05,-0.08,-0.06,-0.3,-0.37
GASS,-0.23,-0.32,-0.32,-0.31,-0.34,-0.33
STCN,-0.04,-0.07,-0.09,-0.0,0.04,-0.07
STLD,-0.05,-0.15,-0.06,0.01,-0.01,-0.01
SMRT,-0.01,-0.02,-0.01,-0.04,-0.05,0.02
SBOT,0.02,1.0,0.0,0.0,0.0,0.0
STML,0.0,0.0,-11.0,-8.0,-18.0,-13.0
SRCL,-0.05,-0.04,-0.1,-0.13,-0.12,-0.12
STRL,0.0,-0.05,-0.08,-0.01,-0.01,-0.01
SHOO,-0.03,-0.02,-0.02,-0.03,-0.02,-0.02
SFIX,-0.02,-0.02,-0.02,-0.04,-0.02,-0.03
BANX,18.71,0.7,3.89,-2.07,1.92,1.92
SSKN,-7.0,4.0,-1.0,-0.09,-0.74,-0.33
SSYS,-0.18,-1.94,-0.21,-0.15,-0.11,-0.11
STRA,-0.07,-0.09,-0.02,-0.08,-0.1,-0.1
STRT,0.01,-0.02,0.0,-0.04,0.01,-0.08
STRS,-0.41,0.37,0.17,-0.03,-0.07,-0.11
STRM,-0.21,-0.43,-0.32,-0.36,-0.22,-0.2
SBBP,-0.2,-0.2,-0.2,-9.71,6.5,6.5
SUMR,0.03,-0.09,-0.07,-0.02,-0.06,-0.06
SMMT,0.0,0.0,0.0,-16.5,0.32,0.71
SNHY,-0.08,-0.08,-0.08,-0.05,-0.06,-0.06
SNDE,-0.55,-0.71,-3.57,-1.33,-0.93,-0.93
SNSS,0.0,0.67,-0.33,1.0,1.0,1.0
STKL,-0.01,-0.05,-0.04,-0.13,-0.08,-0.08
SPWR,0.08,0.34,-0.06,-0.31,-0.16,-0.16
RUN,-0.32,0.25,0.54,0.35,0.12,0.12
SUNW,0.12,-1.25,0.0,-0.13,-0.04,-0.01
SPCB,0.78,0.0,0.18,-0.15,-0.15,-0.14
SCON,-2.0,2.0,2.0,2.0,2.0,-0.5
SGC,0.02,0.02,0.01,-0.03,-0.01,-0.01
SUPN,0.1,-0.12,0.11,-0.19,-0.04,-0.04
SPRT,-0.05,-0.29,-0.08,0.03,-0.14,-0.14
SGRY,-0.17,-0.2,-0.22,-0.09,-0.1,-0.09
SYKE,-0.03,-0.04,-0.05,-0.06,-0.04,-0.04
SYMC,-0.06,-0.07,0.47,0.03,0.04,-0.27
SYNC,-0.09,-0.1,-0.15,-0.07,-0.07,-0.07
SYNL,0.04,-0.12,-0.16,-0.06,-0.0,0.09
SYNA,-0.09,-0.06,-0.11,-0.06,-0.17,-0.06
SNCR,-0.11,-0.17,-0.07,-0.13,-0.26,-0.26
SNDX,-0.26,-22.0,-9.0,-7.0,-13.5
SYNH,-0.08,-0.13,-0.06,0.0,-0.13,-0.05
SYBX,-0.05,-0.05,-0.05,-4.5,-2.0,-2.0
SNPS,-0.13,-0.14,-0.12,-0.13,-0.18,-0.17
SES,-0.22,-1.62,-2.33,-2.33,-2.0,-5.0
SYPR,-0.03,-0.01,-0.1,0.27,-0.02,-0.03
SYRS,-0.03,-0.03,-0.03,-9.0,-11.0,-11.0
TROW,-0.02,-0.07,0.25,0.26,0.04,0.04
TRHC,-0.04,-0.09,-0.14,-0.03,-0.31,-0.31
TCMD,0.06,0.0,-0.05,0.02,-0.01,-0.01
TAIT,-0.17,-0.33,-0.17,-0.57,0.12,-0.12
TTWO,-0.14,-0.45,-0.19,-0.15,-0.12,-0.07
TLND,-0.14,-0.16,-0.25,-0.19,-0.21,-0.21
TNDM,-0.38,-0.18,-0.26,-0.06,-0.62,-0.62
TLF,0.08,-0.02,-0.02,0.01,-0.06,-0.06
TANH,0.2,0.18,0.07,0.23,0.05,-0.26
TEDU,-0.17,-0.03,-0.14,-0.18,-0.05,-0.29
TATT,-0.06,0.02,0.06,-0.06,0.0,-0.06
TAYD,-0.05,-0.03,0.0,0.12,0.0,-0.1
CGBD,13.09,5.93,3.47,2.85,0.05,0.05
PETZ,0.05,0.05,0.06,0.08,0.1,-0.04
TECD,-0.01,0.0,0.0,-0.02,-0.03,-0.03
TCCO,-0.17,-0.5,0.0,-0.33,0.25,-0.2
TTGT,-0.13,-0.04,-0.15,-0.11,-0.09,-0.09
TGLS,0.13,-0.06,0.09,-0.03,0.04,0.04
TGEN,0.0,0.05,0.1,0.08,0.03,0.0
TNAV,-0.05,-0.09,-0.17,-0.22,-0.77,-0.82
TLGT,0.06,0.26,0.52,-0.19,-0.22,-0.23
TELL,3.5,-8.5,-8.5,-24.4,-2.2,-2.2
TENX,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
TER,-0.25,-0.13,-0.28,-0.17,-0.01,-0.01
TERP,0.41,-0.87,-0.43,-0.49,-0.38,-0.31
TSLA,-0.07,-0.09,-0.08,-0.16,-0.14,-0.14
TESS,-0.01,-0.0,-0.03,-0.0,0.02,0.01
TTEK,-0.01,-0.05,-0.02,-0.01,-0.01,-0.03
TTPH,-0.5,-1.0,-0.5,-2.6,-1.7,-0.24
TXN,-0.08,-0.1,-0.08,-0.11,-0.1,-0.1
TXRH,-0.07,-0.07,-0.07,-0.07,-0.1
TGTX,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
ANDE,0.03,-0.04,-0.01,-0.01,0.03,0.03
TCGP,-0.88,-1.3,0.14,0.07,0.19,0.19
CAKE,-0.07,-0.06,-0.07,-0.04,-0.08,-0.08
CHEF,0.0,-0.02,-0.03,-0.01,-0.02,-0.02
DSGX,-0.22,-0.2,-0.18,-0.24,-0.19,-0.17
DXYN,-0.01,-0.03,-0.07,0.0,-0.06,-0.06
ENSG,-0.05,0.02,-0.01,-0.02,-0.06,-0.06
XONE,0.36,0.16,-0.38,-0.25,-0.17,-0.18
GT,0.12,-0.08,-0.02,-0.05,-0.04
HABT,-0.13,-0.12,-0.1,-0.11,-0.1,-0.1
HCKT,-0.03,-0.08,-0.04,0.0,-0.03,-0.03
HAIN,-0.02,-0.01,-0.06,-0.05,-0.12
INTG,-0.12,0.04,-0.22,-0.12,-0.1,-0.12
KEYW,-0.07,-0.23,-0.17,-0.05,-0.07,-0.07
KHC,0.04,-0.05,-0.1,-0.06,0.4,0.37
MSG,-0.28,-0.1,-0.18,-0.22,-0.05,-0.11
MDCO,-0.14,-0.5,1.21,-7.56,23.17,23.17
MEET,-0.2,-0.02,0.26,-0.77,-0.16,-0.16
MIK,-0.05,-0.05,-0.03,-0.04,-0.02,-0.02
MIDD,-0.03,-0.03,-0.0,-0.0,-0.02,-0.02
STKS,-0.33,0.06,0.08,-0.26,-0.12,-0.04
PRSC,-0.03,-0.02,0.04,0.03,-0.0,-0.0
RMR,-0.08,-0.49,-0.23,-0.31,-0.33,-0.35
SMPL,-0.35,-0.35,-0.35,-0.04,0.02,0.02
TSG,-0.29,-0.16,-0.19,-0.18,-0.23
TTD,0.33,0.46,-0.27,0.06,0.0,0.0
ULTI,-0.07,-0.14,-0.17,-0.21,-0.14,-0.14
YORW,-0.17,-0.19,-0.15,-0.14,-0.1,-0.1
NCTY,-1.6,2.84,-2.8,-7.38,-0.42,0.12
TXMD,-0.53,-0.3,-1.11,-0.06,-1.62,-1.62
TBPH,-5.17,-0.31,-1.88,-5.6,-1.72,-1.72
TCRD,1.45,-0.37,-1.2,-0.97,37.0,37.0
TTS,-0.14,-0.15,-0.11,-0.1,-0.02,-0.02
TITN,0.04,-0.04,-0.2,-0.13,-0.09,-0.03
TTNP,2.0,1.0,-2.0,-0.07,-0.07,0.0
TVTY,-0.08,-0.12,-0.33,-0.07,-0.02,-0.02
TMUS,-0.13,-0.15,-0.13,-0.08,-0.02,-0.02
TMSR,-0.02,-0.02,-0.02,-0.02,-0.02,0.44
TOCA,0.44,0.44,0.44,0.44,-0.83,-0.83
TISA,-0.0,0.0,-0.21,-0.16,-0.13,-0.1
TOPS,-0.1,1.5,-1.23,-0.21,-0.36,-0.4
TRCH,-8.0,-2.67,-20.0,-20.0,-1.0,-3.0
TRMD,-0.5,-0.16,-0.46,-0.16,-0.17,-0.17
TSEM,-0.3,-0.11,-0.21,-0.1,-0.04,-0.05
TPIC,0.08,-0.04,-0.05,-0.04,0.01,0.01
TCON,-2.25,-0.62,0.0,-0.67,-1.33,-1.33
TSCO,-0.01,-0.0,-0.03,-0.03,-0.02,-0.02
TWMC,0.0,-0.04,-0.01,-0.0,-0.1,-0.1
TACT,0.05,-0.15,-0.05,-0.02,-0.05,-0.04
TRNS,-0.03,0.0,-0.06,-0.02,-0.03,-0.03
TGA,-0.26,-0.98,-0.71,-0.93,-0.18,-0.18
TA,-0.01,-0.02,-0.02,-0.0,-0.01
TZOO,-0.01,-0.01,-0.02,0.02,0.0,0.0
TRMT,0.0,0.0,0.0,0.0,0.0,0.0
TRVN,0.0,-1.83,-2.75,-2.75,-1.0,-1.0
TRS,-0.04,-0.11,-0.15,-0.11,-0.05,-0.05
TRMB,-0.08,-0.1,-0.12,-0.11,-0.07,-0.07
TRIB,0.01,0.01,0.09,-1.11,-0.49,-0.49
TRIP,-0.13,-0.12,-0.14,-0.17,-0.18,-0.18
TRVG,-0.08,-0.08,-0.11,-0.0,-0.01
